2020-02-15	0
2020-02-16	0
2020-02-17	0
2020-02-18	0
2020-02-19	0
2020-02-20	0
2020-02-21	0
2020-02-22	0
2020-02-23	0
2020-02-24	0
2020-02-25	0
2020-02-26	0
2020-02-27	0
2020-02-28	0
2020-02-29	0
2020-03-01	0
2020-03-02	0
2020-03-03	0
2020-03-04	0
2020-03-05	0
2020-03-06	0
2020-03-07	0
2020-03-08	0
2020-03-09	0
2020-03-10	0
2020-03-11	0
2020-03-12	0
2020-03-13	0
2020-03-14	0
2020-03-15	0
2020-03-16	0
2020-03-17	0
2020-03-18	0
2020-03-19	0
2020-03-20	0
2020-03-21	0
2020-03-22	0
2020-03-23	0
2020-03-24	1
2020-03-25	1
2020-03-26	1
2020-03-27	1
2020-03-28	3
2020-03-29	8
2020-03-30	8
2020-03-31	10
2020-04-01	10
2020-04-02	11
2020-04-03	17
2020-04-04	18
2020-04-05	18
2020-04-06	19
2020-04-07	20
2020-04-08	21
2020-04-09	24
2020-04-10	24
2020-04-11	25
2020-04-12	25
2020-04-13	26
2020-04-14	35
2020-04-15	48
2020-04-16	49
2020-04-17	49
2020-04-18	49
2020-04-19	51
2020-04-20	51
2020-04-21	59
2020-04-22	60
2020-04-23	60
2020-04-24	61
2020-04-25	61
2020-04-26	61
2020-04-27	61
2020-04-28	61
2020-04-29	61
2020-04-30	61
2020-05-01	63
2020-05-02	63
2020-05-03	63
2020-05-04	63
2020-05-05	63
2020-05-06	64
2020-05-07	64
2020-05-08	64
2020-05-09	64
2020-05-10	64
2020-05-11	64
2020-05-12	64
2020-05-13	64
2020-05-14	64
2020-05-15	64
2020-05-16	65
2020-05-17	65
2020-05-18	65
2020-05-19	68
2020-05-20	69
2020-05-21	71
2020-05-22	72
2020-05-23	75
2020-05-24	75
2020-05-25	75
2020-05-26	77
2020-05-27	99
2020-05-28	105
2020-05-29	118
2020-05-30	130
2020-05-31	156
2020-06-01	168
2020-06-02	182
2020-06-03	196
2020-06-04	209
2020-06-05	239
2020-06-06	256
2020-06-07	256
2020-06-08	332
2020-06-09	359
2020-06-10	378
2020-06-11	393
2020-06-12	409
2020-06-13	418
2020-06-14	454
2020-06-15	467
