2020-02-15	0
2020-02-16	0
2020-02-17	0
2020-02-18	0
2020-02-19	0
2020-02-20	0
2020-02-21	0
2020-02-22	0
2020-02-23	0
2020-02-24	0
2020-02-25	0
2020-02-26	0
2020-02-27	0
2020-02-28	0
2020-02-29	0
2020-03-01	0
2020-03-02	0
2020-03-03	0
2020-03-04	0
2020-03-05	0
2020-03-06	0
2020-03-07	0
2020-03-08	0
2020-03-09	0
2020-03-10	0
2020-03-11	0
2020-03-12	0
2020-03-13	1
2020-03-14	1
2020-03-15	4
2020-03-16	5
2020-03-17	6
2020-03-18	6
2020-03-19	7
2020-03-20	9
2020-03-21	9
2020-03-22	11
2020-03-23	11
2020-03-24	12
2020-03-25	12
2020-03-26	12
2020-03-27	16
2020-03-28	16
2020-03-29	21
2020-03-30	23
2020-03-31	26
2020-04-01	29
2020-04-02	29
2020-04-03	35
2020-04-04	38
2020-04-05	43
2020-04-06	44
2020-04-07	52
2020-04-08	55
2020-04-09	56
2020-04-10	65
2020-04-11	69
2020-04-12	71
2020-04-13	74
2020-04-14	82
2020-04-15	85
2020-04-16	92
2020-04-17	96
2020-04-18	105
2020-04-19	108
2020-04-20	111
2020-04-21	114
2020-04-22	116
2020-04-23	116
2020-04-24	117
2020-04-25	122
2020-04-26	123
2020-04-27	124
2020-04-28	126
2020-04-29	130
2020-04-30	131
2020-05-01	133
2020-05-02	133
2020-05-03	135
2020-05-04	140
2020-05-05	145
2020-05-06	162
2020-05-07	191
2020-05-08	194
2020-05-09	210
2020-05-10	239
2020-05-11	250
2020-05-12	261
2020-05-13	263
2020-05-14	272
2020-05-15	287
2020-05-16	306
2020-05-17	317
2020-05-18	352
2020-05-19	365
2020-05-20	389
2020-05-21	399
2020-05-22	433
2020-05-23	494
2020-05-24	582
2020-05-25	655
2020-05-26	701
2020-05-27	731
2020-05-28	831
2020-05-29	968
2020-05-30	1063
2020-05-31	1172
2020-06-01	1257
2020-06-02	1344
2020-06-03	1486
2020-06-04	1636
2020-06-05	1805
2020-06-06	1934
2020-06-07	2020
2020-06-08	2156
2020-06-09	2336
2020-06-10	2506
2020-06-11	2670
2020-06-12	2915
2020-06-13	3166
